Date,filingDate,Name,totalRevenue,costofGoodsAndServicesSold,researchAndDevelopment,totalEquity,totalAssets,totalLiabilities,inventory,commonStockSharesOutstanding,GDP,Interest,Inflation,SP,Cons_Sent,Fin_Stress,Cash_On_Hand,Unemployment_Rate,Recession_probability,Corporate_Profits,initialPrice,finalPrice,delta,class,Liab/Rev,Asset/share
3/31/2022,5/5/2022,FSLY,102382000,53915000,40437000,976000000,2134000000,1158000000,,119673000,24740.48,0.36939264,4.284717333,4463.86,63.1,-0.4063,255821,3.8,0.13,3328.491,13.81000042,11.73999977,-2.070000648,0,11.31058194,17.83192533
6/30/2022,8/5/2022,FSLY,102518000,56466000,38717000,993943000,1933000000,939057000,,121242000,25248.476,1.05946385,5.043240667,4105.67,57.9,-0.1295,199421,3.6,0.19,3521.785,11.27000046,12.03999996,0.769999504,1,9.159923135,15.94331997
9/30/2022,11/4/2022,FSLY,108504000,55825000,38957000,967381000,1907000000,939619000,,122339000,25723.941,1.04068297,6.003276333,3980.35,56.1,-0.2758,191141,3.6,0.07,3347.843,8.659999847,8.75,0.090000153,1,8.659763695,15.58783381
12/31/2022,2/27/2023,FSLY,119321000,56738000,37197000,955045000,1896000000,940955000,,124336000,26137.992,1.76805674,6.484403333,3851.97,58.8,-0.1566,188009,3.6,0.88,3185.64,13.77000046,13.60999966,-0.160000801,0,7.88591279,15.2490027
3/31/2018,5/2/2018,SQ,668603000,21282000,105095000,810000000,2380000000,1570000000,20899000,395948000,20155.486,0.99726438,2.222466,2733.48,98.9,-0.3239,156478,4,0.13,2202.037,48.65999985,49.09999847,0.439998627,1,2.348179712,6.010890319
6/30/2018,8/1/2018,SQ,814938000,499122000,114800000,1082000000,3555000000,2473000000,22041000,403301000,20470.197,1.15872476,2.530544333,2703.13,98.3,-0.1825,136813,3.9,0.1,2258.834,66.86000061,68.36000061,1.5,1,3.03458668,8.814756224
9/30/2018,11/7/2018,SQ,882108000,529448000,135773000,1122000000,3973000000,2851000000,25294000,409690000,20687.278,1.18087408,2.471481667,2849.6,98.1,-0.6204,134561,3.8,0.11,2274.868,82.69000244,73.26999664,-9.420005798,0,3.232030545,9.697576216
12/31/2018,2/27/2019,SQ,932528000,552474000,141811000,1120000000,3281000000,2161000000,28627000,413984000,20819.269,1.28791727,2.452050667,2698.93,98.1,-0.1487,139445,3.8,0.23,2295.174,79.31999969,77.45999908,-1.86000061,0,2.317356691,7.92542707
3/31/2019,5/1/2019,SQ,959359000,562605000,154350000,1122000000,4403000000,3281000000,26679000,419289000,21013.085,0.87527495,2.387288333,2721,94.5,-0.3621,123508,3.9,0.73,2254.933,73.62000275,68.51999664,-5.100006104,0,3.41999189,10.50111021
6/30/2019,8/1/2019,SQ,1174000000,708393000,174201000,1184000000,4654000000,3470000000,29354000,423305000,21272.448,0.46067806,2.408969333,2882.33,98.5,-0.513,126995,3.6,0.47,2311.3,80.98000336,64.84999847,-16.13000488,0,2.955706985,10.99443664
9/30/2019,11/6/2019,SQ,1266000000,766437000,168771000,1250000000,4001000000,2751000000,44690000,427124000,21531.839,0.36520973,2.565620333,2957.85,93.8,-0.2285,120227,3.6,0.35,2269.075,61.34000015,62.45000076,1.11000061,1,2.172985782,9.367303172
12/31/2019,2/26/2020,SQ,1313000000,786380000,176843000,1715000000,4551000000,2836000000,47683000,430279000,21706.532,0.43873377,2.749306333,3082.76,97.2,-0.1624,155655,3.6,0.71,2383.929,76.58999634,83.33000183,6.740005493,1,2.159939071,10.57685827
3/31/2020,5/6/2020,SQ,1381000000,842608000,194986000,1808000000,6004000000,4196000000,54719000,434940000,21538.032,0.23108155,2.752460667,3055.87,96.6,0.9415,170156,3.8,33.45,2202.657,68.09999847,76.05000305,7.950004578,1,3.038377987,13.80420288
6/30/2020,8/5/2020,SQ,1924000000,1327000000,207730000,1926000000,7812000000,5886000000,55422000,440117000,19636.731,-0.09771677,2.122902,2931.69,74.1,1.0473,239587,13,33.35,2078.07,146.5500031,147.2200012,0.669998169,1,3.059251559,17.74982561
9/30/2020,11/5/2020,SQ,3034000000,2239000000,227550000,2063000000,8114000000,6051000000,70422000,444458000,21362.428,-0.36527181,2.238408667,3319.83,75.7,-0.0865,221081,8.8,0.02,2702.715,175.2299957,184.0800018,8.850006104,1,1.994396836,18.25594319
12/31/2020,2/23/2021,SQ,3159000000,2355000000,250670000,2682000000,9870000000,7188000000,61129000,452939000,21704.706,-0.24600518,1.785781667,3554.5,79.8,-0.1765,245243,6.8,0.21,2615.907,256.5899963,227.1100006,-29.47999573,0,2.275403609,21.7910138
3/31/2021,5/6/2021,SQ,5057000000,4300000,310141000,2315000000,11349000000,9034000000,63825000,454973000,22313.85,-0.15111138,1.583668333,3865.71,80.2,-0.5785,261600,6.2,0,2937.989,223.9600067,216.4299927,-7.530014038,0,1.786434645,24.94433736
6/30/2021,8/2/2021,SQ,4681000000,5405000,324059000,2737000000,13816000000,11079000000,58786000,455431000,23046.934,0.04977656,2.491358,4183.63,85.6,-0.9187,268350,5.9,0.15,3209.367,272.3800049,266.4200134,-5.959991455,0,2.366801965,30.33609921
9/30/2021,11/4/2021,SQ,3845000000,6351000,360729000,3004000000,13909000000,10905000000,73413000,460654000,23550.42,-0.14023619,2.432303667,4421.67,74.8,-0.7987,270392,5.1,0.18,3214.189,247.4600067,236.7700043,-10.69000244,0,2.836150845,30.19402849
12/31/2021,2/24/2022,SQ,4079000000,6589000,391343000,3313000000,15026000000,11713000000,77058000,462611000,24349.121,0.1145294,3.244694,4602.11,69.9,-0.6983,260115,4.2,0.11,3190.746,94.98999786,127.5,32.51000214,1,2.871537141,32.48085324
3/31/2022,5/5/2022,SQ,3961000000,15469000,484761000,17450000000,29127000000,11677000000,72340000,541435000,24740.48,0.36939264,4.284717333,4463.86,63.1,-0.4063,255821,3.8,0.13,3328.491,95.55000305,83.86000061,-11.69000244,0,2.947992931,53.79593118
6/30/2022,8/4/2022,SQ,4404000000,17899000,524827000,16891000000,28885000000,11994000000,78737000,581350000,25248.476,1.05946385,5.043240667,4105.67,57.9,-0.1295,199421,3.6,0.19,3521.785,89.69999695,85.5,-4.199996948,0,2.723433243,49.68607551
9/30/2022,11/3/2022,SQ,4516000000,18506000,548037000,16530000000,29121000000,12591000000,102962000,592672000,25723.941,1.04068297,6.003276333,3980.35,56.1,-0.2758,191141,3.6,0.07,3347.843,53.90999985,62.66999817,8.759998322,1,2.788086802,49.1351034
12/31/2022,2/23/2023,SQ,4651000000,18320000,604524000,17251000000,31364000000,14113000000,97703000,599094000,26137.992,1.76805674,6.484403333,3851.97,58.8,-0.1566,188009,3.6,0.88,3185.64,74.15000153,75.13999939,0.989997864,1,3.034401204,52.35238544
3/31/2018,5/10/2018,TWLO,129116000,59582000,37576000,362540000,482795000,120255000,,95692000,20155.486,0.99726438,2.222466,2733.48,98.9,-0.3239,156478,4,0.13,2202.037,54.90999985,52.52000046,-2.38999939,0,0.93137179,5.045301593
6/30/2018,8/8/2018,TWLO,147754000,67940000,39811000,429671000,985848000,556177000,,97339000,20470.197,1.15872476,2.530544333,2703.13,98.3,-0.1825,136813,3.9,0.1,2258.834,73.87000275,77.48999786,3.619995117,1,3.764209429,10.1279857
9/30/2018,11/8/2018,TWLO,168895000,77031000,42340000,434556000,1004000000,569444000,,98727000,20687.278,1.18087408,2.471481667,2849.6,98.1,-0.6204,134561,3.8,0.11,2274.868,91.94999695,83.33999634,-8.61000061,0,3.371585897,10.16945719
12/31/2018,3/1/2019,TWLO,204302000,96288000,51631000,438525000,1029000000,590475000,,100080000,20819.269,1.28791727,2.452050667,2698.93,98.1,-0.1487,139445,3.8,0.23,2295.174,123.5299988,116.0999985,-7.430000305,0,2.890206655,10.28177458
3/31/2019,5/9/2019,TWLO,233139000,107089000,77855000,3327440000,4120000000,792560000,,126078000,21013.085,0.87527495,2.387288333,2721,94.5,-0.3621,123508,3.9,0.73,2254.933,133.1300049,123.3899994,-9.740005493,0,3.399517026,32.67818335
6/30/2019,8/2/2019,TWLO,275039000,125024000,98783000,4296755000,5109000000,812245000,,135762000,21272.448,0.46067806,2.408969333,2882.33,98.5,-0.513,126995,3.6,0.47,2311.3,133.6999969,124.5199966,-9.180000305,0,2.953199364,37.63203253
9/30/2019,10/31/2019,TWLO,295066000,136904000,104481000,4284318000,5110000000,825682000,,137073000,21531.839,0.36520973,2.565620333,2957.85,93.8,-0.2285,120227,3.6,0.35,2269.075,96.55999756,92.01000214,-4.549995422,0,2.798295974,37.27940586
12/31/2019,3/2/2020,TWLO,331224000,156534000,110236000,4279895000,5151000000,871105000,,138413000,21706.532,0.43873377,2.749306333,3082.76,97.2,-0.1624,155655,3.6,0.71,2383.929,111.4800034,104.8799973,-6.600006104,0,2.62995737,37.21471249
3/31/2020,5/7/2020,TWLO,364868000,171333000,114339000,4256260000,5166000000,909740000,,139232000,21538.032,0.23108155,2.752460667,3055.87,96.6,0.9415,170156,3.8,33.45,2202.657,170.8899994,186.6100006,15.72000122,1,2.493340057,37.10353942
6/30/2020,8/4/2020,TWLO,400849000,191718000,120701000,4322021000,5291000000,968979000,,141619000,19636.731,-0.09771677,2.122902,2931.69,74.1,1.0473,239587,13,33.35,2078.07,283.7600098,260.4899902,-23.27001953,0,2.417316745,37.36080611
9/30/2020,10/29/2020,TWLO,447969000,217095000,136652000,5762566000,6724000000,961434000,,147501000,21362.428,-0.36527181,2.238408667,3319.83,75.7,-0.0865,221081,8.8,0.02,2702.715,288.5799866,273.3800049,-15.19998169,0,2.146206546,45.58613162
12/31/2020,2/26/2021,TWLO,548090000,265969000,158856000,8452000000,9487000000,1035000000,,164048000,21704.706,-0.24600518,1.785781667,3554.5,79.8,-0.1765,245243,6.8,0.21,2615.907,392.8800049,415.7799988,22.8999939,1,1.888375997,57.83063494
3/31/2021,5/6/2021,TWLO,589988000,291684000,174800000,10247000000,12242000000,1995000000,,167160000,22313.85,-0.15111138,1.583668333,3865.71,80.2,-0.5785,261600,6.2,0,2937.989,304.1199951,294.7000122,-9.41998291,0,3.381424707,73.23522374
6/30/2021,7/30/2021,TWLO,668931000,337684000,181280000,10695000000,12534000000,1839000000,,173407000,23046.934,0.04977656,2.491358,4183.63,85.6,-0.9187,268350,5.9,0.15,3209.367,373.5899963,379.5499878,5.959991455,1,2.74916247,72.28081911
9/30/2021,10/28/2021,TWLO,740176000,375561000,209890000,11082000000,12977000000,1895000000,,177231000,23550.42,-0.14023619,2.432303667,4421.67,74.8,-0.7987,270392,5.1,0.18,3214.189,284.9299927,300.6000061,15.67001343,1,2.560201898,73.2208248
12/31/2021,2/22/2022,TWLO,842744000,446197000,223249000,11032000000,12999000000,1967000000,,180468000,24349.121,0.1145294,3.244694,4602.11,69.9,-0.6983,260115,4.2,0.11,3190.746,161.2299957,165.0200043,3.790008545,1,2.334042129,72.02939025
3/31/2022,5/5/2022,TWLO,875363000,450292000,240611000,10918000000,12891000000,1973000000,,180899000,24740.48,0.36939264,4.284717333,4463.86,63.1,-0.4063,255821,3.8,0.13,3328.491,116.7300034,100.75,-15.98000336,0,2.253922087,71.26075877
6/30/2022,8/5/2022,TWLO,943354000,498065000,279641000,10842000000,12869000000,2027000000,,182348000,25248.476,1.05946385,5.043240667,4105.67,57.9,-0.1295,199421,3.6,0.19,3521.785,84.91999817,86.48000336,1.560005188,1,2.148716177,70.57384781
9/30/2022,11/4/2022,TWLO,983030000,520955000,284735000,10531000000,12613000000,2082000000,,183693000,25723.941,1.04068297,6.003276333,3980.35,56.1,-0.2758,191141,3.6,0.07,3347.843,42.74000168,45.68000031,2.939998627,1,2.117941467,68.66347656
12/31/2022,2/27/2023,TWLO,1025000000,543432000,274094000,10559000000,12564000000,2005000000,,185976000,26137.992,1.76805674,6.484403333,3851.97,58.8,-0.1566,188009,3.6,0.88,3185.64,63.77000046,65.73999786,1.969997406,1,1.956097561,67.55710414
4/30/2018,6/7/2018,ZS,49163000,2600000,9907000,243192000,405538000,162346000,,119819000,20470.197,1.15872476,2.530544333,2703.13,98.3,-0.1825,136813,3.9,0.1,2258.834,37.79000092,41.25,3.459999084,1,3.302198808,3.384588421
7/31/2018,9/13/2018,ZS,56174000,2500000,11480000,240236000,447781000,207545000,,119764000,20687.278,1.18087408,2.471481667,2849.6,98.1,-0.6204,134561,3.8,0.11,2274.868,42.43999863,40.25999832,-2.180000305,0,3.694680813,3.738861427
10/31/2018,12/6/2018,ZS,63298000,3000000,13186000,252178000,458094000,205916000,,122106000,20819.269,1.28791727,2.452050667,2698.93,98.1,-0.1487,139445,3.8,0.23,2295.174,42.97999954,40.59999847,-2.380001068,0,3.253120162,3.751609258
1/31/2019,3/6/2019,ZS,74302000,3400000,15071000,277073000,518113000,241040000,,123987000,21013.085,0.87527495,2.387288333,2721,94.5,-0.3621,123508,3.9,0.73,2254.933,58.27000046,60.54000092,2.270000458,1,3.244058033,4.178768742
4/30/2019,6/5/2019,ZS,79128000,3600000,16499000,286579000,537536000,250957000,,125552000,21272.448,0.46067806,2.408969333,2882.33,98.5,-0.513,126995,3.6,0.47,2311.3,72.44999695,75.51000214,3.060005188,1,3.171532201,4.28138142
7/31/2019,9/18/2019,ZS,86108000,3800000,17213000,308558000,604162000,295604000,,127253000,21531.839,0.36520973,2.565620333,2957.85,93.8,-0.2285,120227,3.6,0.35,2269.075,51.95000076,51.45000076,-0.5,0,3.432944674,4.74772304
10/31/2019,12/6/2019,ZS,93590000,19558000,20271000,314052000,636228000,322176000,,127926000,21706.532,0.43873377,2.749306333,3082.76,97.2,-0.1624,155655,3.6,0.71,2383.929,46.70000076,47.29999924,0.599998474,1,3.442419062,4.973406501
1/31/2020,3/4/2020,ZS,101268000,20238000,20706000,319164000,676425000,357261000,,129266000,21538.032,0.23108155,2.752460667,3055.87,96.6,0.9415,170156,3.8,33.45,2202.657,53.38999939,49.38999939,-4,0,3.527876526,5.232814507
4/30/2020,6/3/2020,ZS,110524000,24579000,24117000,334794000,735964000,401170000,,130347000,19636.731,-0.09771677,2.122902,2931.69,74.1,1.0473,239587,13,33.35,2078.07,107.4100037,99.30999756,-8.100006104,0,3.629709384,5.646190553
7/31/2020,9/17/2020,ZS,125887000,31358000,32785000,484000000,1833000000,1349000000,,132817000,21362.428,-0.36527181,2.238408667,3319.83,75.7,-0.0865,221081,8.8,0.02,2702.715,127.2099991,134.9299927,7.719993591,1,10.71595955,13.80094416
10/31/2020,12/8/2020,ZS,142578000,31727000,35770000,492000000,1853000000,1361000000,,134163000,21704.706,-0.24600518,1.785781667,3554.5,79.8,-0.1765,245243,6.8,0.21,2615.907,184.6000061,179.75,-4.850006104,0,9.545652204,13.81155758
1/31/2021,3/4/2021,ZS,157044000,34135000,41751000,502000000,1969000000,1467000000,,135858000,22313.85,-0.15111138,1.583668333,3865.71,80.2,-0.5785,261600,6.2,0,2937.989,180.8999939,167.8399963,-13.05999756,0,9.341331092,14.49307365
4/30/2021,6/3/2021,ZS,176404000,38977000,40952000,508000000,2062000000,1554000000,,136895000,23046.934,0.04977656,2.491358,4183.63,85.6,-0.9187,268350,5.9,0.15,3209.367,184.25,192.7299957,8.479995728,1,8.809324052,15.06263925
7/31/2021,9/16/2021,ZS,197074000,45478000,56180000,529000000,2258000000,1729000000,,138662000,23550.42,-0.14023619,2.432303667,4421.67,74.8,-0.7987,270392,5.1,0.18,3214.189,274.3900146,269.980011,-4.410003662,0,8.773354172,16.28420187
10/31/2021,12/8/2021,ZS,230517000,52169000,65216000,530000000,2271000000,1741000000,,140032000,24349.121,0.1145294,3.244694,4602.11,69.9,-0.6983,260115,4.2,0.11,3190.746,311.8099976,305.75,-6.059997559,0,7.552588312,16.21772166
1/31/2022,3/9/2022,ZS,255563000,57783000,69195000,539000000,2422000000,1883000000,,141063000,24740.48,0.36939264,4.284717333,4463.86,63.1,-0.4063,255821,3.8,0.13,3328.491,212.3500061,201.1399994,-11.21000671,0,7.368046235,17.16963343
4/30/2022,6/9/2022,ZS,286807000,64022000,76578000,532000000,2525000000,1993000000,,141847000,25248.476,1.05946385,5.043240667,4105.67,57.9,-0.1295,199421,3.6,0.19,3521.785,160.4199982,140.9799957,-19.44000244,0,6.948923841,17.80086995
7/31/2022,9/15/2022,ZS,318059000,68308000,78150000,574000000,2833000000,2259000000,,143038000,25723.941,1.04068297,6.003276333,3980.35,56.1,-0.2758,191141,3.6,0.07,3347.843,175.9900055,174.5700073,-1.419998169,0,7.102455834,19.8059257
10/31/2022,12/7/2022,ZS,355548000,76697000,74946000,432000000,2836000000,2404000000,,144210000,26137.992,1.76805674,6.484403333,3851.97,58.8,-0.1566,188009,3.6,0.88,3185.64,114.2399979,117.2099991,2.970001221,1,6.76139368,19.6657652
1/31/2023,3/8/2023,ZS,387598000,87604000,85765000,529000000,3040000000,2511000000,,145087000,26629.7225,1.7543125,6.53331693,3610.215,55.3,-0.09135,155669,3.5,0.85,3358.188149,114.9499969,105.4499969,-9.5,0,6.478361601,20.95294547
4/30/2019,7/19/2019,CRWD,98376000,29273000,23875000,72735000,457361000,384626000,,48127000,21272.448,0.46067806,2.408969333,2882.33,98.5,-0.513,126995,3.6,0.47,2311.3,83.51999664,87.68000031,4.160003662,1,3.909754412,9.503210256
7/31/2019,9/6/2019,CRWD,110244000,31582000,31630000,728511000,1172000000,443489000,,225893000,21531.839,0.36520973,2.565620333,2957.85,93.8,-0.2285,120227,3.6,0.35,2269.075,75.98000336,67.09999847,-8.880004883,0,4.022794891,5.188297114
10/31/2019,12/6/2019,CRWD,127187000,37355000,35992000,716988000,1256000000,539012000,,205479000,21706.532,0.43873377,2.749306333,3082.76,97.2,-0.1624,155655,3.6,0.71,2383.929,50.88999939,49,-1.88999939,0,4.237948847,6.112546781
1/31/2020,3/23/2020,CRWD,154164000,43416000,38691000,742701000,1405000000,662299000,,212948000,21538.032,0.23108155,2.752460667,3055.87,96.6,0.9415,170156,3.8,33.45,2202.657,51.45000076,55.77999878,4.329998016,1,4.296067824,6.597854875
4/30/2020,6/3/2020,CRWD,178835000,46895000,40578000,752757000,1519000000,766243000,,213129000,19636.731,-0.09771677,2.122902,2931.69,74.1,1.0473,239587,13,33.35,2078.07,98.09999847,93.93000031,-4.169998169,0,4.284636676,7.127138963
7/31/2020,9/3/2020,CRWD,199797000,54391000,50483000,792063000,1617000000,824937000,,216695000,21362.428,-0.36527181,2.238408667,3319.83,75.7,-0.0865,221081,8.8,0.02,2702.715,129.25,125.6299973,-3.620002747,0,4.128875809,7.46210111
10/31/2020,12/3/2020,CRWD,233367000,61527000,57539000,815276000,1750000000,934724000,,219401000,21704.706,-0.24600518,1.785781667,3554.5,79.8,-0.1765,245243,6.8,0.21,2615.907,161.1900024,170.7200012,9.529998779,1,4.005382081,7.976262642
1/31/2021,3/18/2021,CRWD,265165000,66732000,66070000,872000000,2733000000,1861000000,,221728000,22313.85,-0.15111138,1.583668333,3865.71,80.2,-0.5785,261600,6.2,0,2937.989,190.2100067,195.7299957,5.519989014,1,7.018271642,12.32591283
4/30/2021,6/4/2021,CRWD,298394000,78505000,78180000,853000000,2881000000,2028000000,,224153000,23046.934,0.04977656,2.491358,4183.63,85.6,-0.9187,268350,5.9,0.15,3209.367,206.9400024,215.4100037,8.470001221,1,6.796383305,12.8528282
7/31/2021,9/1/2021,CRWD,333194000,90432000,90455000,911000000,3136000000,2225000000,,226362000,23550.42,-0.14023619,2.432303667,4421.67,74.8,-0.7987,270392,5.1,0.18,3214.189,269.9700012,278.230011,8.260009766,1,6.677791317,13.85391541
10/31/2021,12/2/2021,CRWD,375448000,101664000,97630000,960000000,3300000000,2340000000,,228293000,24349.121,0.1145294,3.244694,4602.11,69.9,-0.6983,260115,4.2,0.11,3190.746,209.3500061,194.7100067,-14.63999939,0,6.232554175,14.45510813
1/31/2022,3/16/2022,CRWD,427267000,112620000,105018000,1037000000,3618000000,2581000000,,229692000,24740.48,0.36939264,4.284717333,4463.86,63.1,-0.4063,255821,3.8,0.13,3328.491,189.6600037,208.0599976,18.3999939,1,6.040719269,15.75152813
4/30/2022,6/3/2022,CRWD,481536000,126832000,123399000,1117000000,3836000000,2719000000,,231179000,25248.476,1.05946385,5.043240667,4105.67,57.9,-0.1295,199421,3.6,0.19,3521.785,162.1000061,168.9700012,6.869995117,1,5.646514487,16.59320267
7/31/2022,8/31/2022,CRWD,528818000,140567000,137864000,1243000000,4154000000,2911000000,,232554000,25723.941,1.04068297,6.003276333,3980.35,56.1,-0.2758,191141,3.6,0.07,3347.843,182.6100006,172.4499969,-10.16000366,0,5.504729415,17.86251795
10/31/2022,11/30/2022,CRWD,590793000,158228000,155256000,1337000000,4469000000,3132000000,,233785000,26137.992,1.76805674,6.484403333,3851.97,58.8,-0.1566,188009,3.6,0.88,3185.64,117.6500015,124,6.349998474,1,5.301349204,19.11585431
1/31/2023,3/9/2023,CRWD,668531000,175604000,191845000,1488000000,5027000000,3539000000,,235050000,26629.7225,1.7543125,6.53331693,3610.215,55.3,-0.09135,155669,3.5,0.85,3358.188149,121.6800003,121.4100037,-0.269996643,0,5.293696179,21.38693895
4/30/2018,6/7/2018,MDB,48222000,13749000,18645000,172507000,400227000,227720000,,50597000,20470.197,1.15872476,2.530544333,2703.13,98.3,-0.1825,136813,3.9,0.1,2258.834,49.58000183,53.86000061,4.279998779,1,4.722325909,7.910093484
7/31/2018,9/7/2018,MDB,56196000,16494000,21430000,208624000,663930000,455306000,,52085000,20687.278,1.18087408,2.471481667,2849.6,98.1,-0.6204,134561,3.8,0.11,2274.868,79.94000244,83.30000305,3.36000061,1,8.102106912,12.74704809
10/31/2018,12/6/2018,MDB,64985000,17758000,23179000,197245000,670670000,473425000,,53496000,20819.269,1.28791727,2.452050667,2698.93,98.1,-0.1487,139445,3.8,0.23,2295.174,90.73999786,83.05000305,-7.689994812,0,7.285142725,12.53682518
1/31/2019,4/1/2019,MDB,86029000,25567000,26600000,264566000,733476000,468910000,,54322000,21013.085,0.87527495,2.387288333,2721,94.5,-0.3621,123508,3.9,0.73,2254.933,147.9499969,146.6300049,-1.319992065,0,5.450603866,13.50237473
